2023-02-28 00:00:29.433 DEBUG [slick.db housekeeper] com.zaxxer.hikari.pool.HikariPool.logPoolState:411 -slick.db - Before cleanup stats (total=2, active=1, idle=1, waiting=0)
2023-02-28 09:21:01.260 INFO  [task-management-svc-akka.actor.default-dispatcher-18] akka.actor.typed.ActorSystem.$anonfun$start$2:22 -WebServer started at http://127.0.0.1:8421
2023-02-28 09:21:01.278 INFO  [task-management-svc-akka.actor.default-dispatcher-18] akka.management.internal.HealthChecksImpl.$anonfun$applyOrElse$3:98 -Loading readiness checks [(cluster-membership,akka.management.cluster.scaladsl.ClusterMembershipCheck), (sharding,akka.cluster.sharding.ClusterShardingHealthCheck)]
2023-02-28 09:21:01.279 INFO  [task-management-svc-akka.actor.default-dispatcher-18] akka.management.internal.HealthChecksImpl.$anonfun$applyOrElse$3:98 -Loading liveness checks []
2023-02-28 09:21:01.294 INFO  [task-management-svc-akka.actor.default-dispatcher-28] akka.management.scaladsl.AkkaManagement.$anonfun$applyOrElse$3:98 -Binding Akka Management (HTTP) endpoint to: localhost:8551
2023-02-28 09:21:01.297 INFO  [task-management-svc-akka.actor.default-dispatcher-28] akka.management.scaladsl.AkkaManagement.$anonfun$applyOrElse$3:98 -Including HTTP management routes for ClusterHttpManagementRouteProvider
2023-02-28 09:21:01.338 INFO  [task-management-svc-akka.actor.default-dispatcher-28] akka.management.scaladsl.AkkaManagement.$anonfun$applyOrElse$3:98 -Including HTTP management routes for ClusterBootstrap
2023-02-28 09:21:01.341 INFO  [task-management-svc-akka.actor.default-dispatcher-28] akka.management.cluster.bootstrap.ClusterBootstrap.$anonfun$applyOrElse$3:98 -Using self contact point address: http://localhost:8551
2023-02-28 09:21:01.349 INFO  [task-management-svc-akka.actor.default-dispatcher-28] akka.management.scaladsl.AkkaManagement.$anonfun$applyOrElse$3:98 -Including HTTP management routes for HealthCheckRoutes
2023-02-28 09:21:01.358 WARN  [task-management-svc-akka.actor.default-dispatcher-28] akka.actor.ActorSystemImpl.$anonfun$applyOrElse$2:92 -Binding with a connection source not supported with HTTP/2. Falling back to HTTP/1.1 for port [8551].
2023-02-28 09:21:01.409 WARN  [task-management-svc-akka.actor.default-dispatcher-18] akka.management.cluster.bootstrap.ClusterBootstrap.$anonfun$applyOrElse$2:92 -Application is configured with specific `akka.cluster.seed-nodes`: [akka://task-management-svc@localhost:2551, akka://task-management-svc@localhost:2552], bailing out of the bootstrap process! If you want to use the automatic bootstrap mechanism, make sure to NOT set explicit seed nodes in the configuration. This node will attempt to join the configured seed nodes.
2023-02-28 09:21:01.419 INFO  [task-management-svc-akka.actor.default-dispatcher-3] akka.management.scaladsl.AkkaManagement.$anonfun$applyOrElse$3:98 -Bound Akka Management (HTTP) endpoint to: localhost:8551
2023-02-28 09:21:04.651 INFO  [task-management-svc-akka.actor.default-dispatcher-3] akka.cluster.Cluster.$anonfun$applyOrElse$3:98 -Cluster Node [akka://task-management-svc@localhost:2551] - Node [akka://task-management-svc@localhost:2551] is JOINING itself (with roles [dc-default], version [0.0.0]) and forming new cluster
2023-02-28 09:21:04.653 INFO  [task-management-svc-akka.actor.default-dispatcher-3] akka.cluster.Cluster.$anonfun$applyOrElse$3:98 -Cluster Node [akka://task-management-svc@localhost:2551] - is the new leader among reachable nodes (more leaders may exist)
2023-02-28 09:21:04.660 INFO  [task-management-svc-akka.actor.default-dispatcher-3] akka.cluster.Cluster.$anonfun$applyOrElse$3:98 -Cluster Node [akka://task-management-svc@localhost:2551] - Leader is moving node [akka://task-management-svc@localhost:2551] to [Up]
2023-02-28 09:21:19.675 WARN  [task-management-svc-akka.actor.default-dispatcher-18] akka.remote.artery.Association.$anonfun$applyOrElse$2:92 -Outbound control stream to [akka://task-management-svc@localhost:2552] failed. Restarting it. akka.remote.artery.OutboundHandshake$HandshakeTimeoutException: Handshake with [akka://task-management-svc@localhost:2552] did not complete within 20000 ms
2023-02-28 09:21:30.475 DEBUG [slick.db housekeeper] com.zaxxer.hikari.pool.HikariPool.logPoolState:411 -slick.db - Before cleanup stats (total=2, active=1, idle=1, waiting=0)
2023-02-28 09:21:30.475 DEBUG [slick.db housekeeper] com.zaxxer.hikari.pool.HikariPool.logPoolState:411 -slick.db - After cleanup  stats (total=2, active=1, idle=1, waiting=0)
2023-02-28 09:21:35.044 INFO  [task-management-svc-akka.actor.default-dispatcher-3] akka.actor.typed.ActorSystem.$anonfun$start$2:22 -WebServer started at http://127.0.0.1:8433
2023-02-28 09:21:35.088 DEBUG [task-management-svc-akka.actor.default-dispatcher-18] akka.persistence.typed.internal.EventSourcedBehaviorImpl.becomeReplaying:74 -Initializing snapshot recovery: Recovery(SnapshotSelectionCriteria(9223372036854775807,9223372036854775807,0,0),9223372036854775807,9223372036854775807)
2023-02-28 09:21:35.110 DEBUG [task-management-svc-akka.actor.default-dispatcher-18] akka.persistence.typed.internal.EventSourcedBehaviorImpl.debugN$extension:147 -Snapshot recovered from 0 Map() VersionVector()
2023-02-28 09:21:35.119 DEBUG [task-management-svc-akka.actor.default-dispatcher-18] akka.persistence.typed.internal.EventSourcedBehaviorImpl.debug2$extension:114 -Replaying events: from: 1, to: 9223372036854775807
2023-02-28 09:21:35.133 DEBUG [task-management-svc-akka.actor.default-dispatcher-28] akka.persistence.typed.internal.EventSourcedBehaviorImpl.onJournalResponse:186 -Recovery successful, recovered until sequenceNr: [0]
2023-02-28 09:21:35.133 DEBUG [task-management-svc-akka.actor.default-dispatcher-28] akka.persistence.typed.internal.EventSourcedBehaviorImpl.tryReturnRecoveryPermit:149 -Returning recovery permit, reason: replay completed successfully
2023-02-28 09:21:35.137 DEBUG [task-management-svc-akka.actor.default-dispatcher-28] akka.persistence.typed.internal.EventSourcedBehaviorImpl.debug2$extension:114 -Recovery for persistenceId [PersistenceId(DeveloperTaskActor|devFFF)] took 23.32 ms
2023-02-28 09:21:38.433 DEBUG [task-management-svc-akka.actor.default-dispatcher-5] akka.persistence.typed.internal.EventSourcedBehaviorImpl.debugN$extension:147 -Handled command [com.pat.task.model.GetTaskCommand], resulting effect: [Persist(com.pat.task.model.TaskGottenEvent)], side effects: [1]
2023-02-28 09:21:38.509 DEBUG [task-management-svc-akka.actor.default-dispatcher-28] akka.persistence.typed.internal.EventSourcedBehaviorImpl.debug2$extension:114 -Received Journal response: WriteMessagesSuccessful after: 70276500 nanos
2023-02-28 09:21:38.511 DEBUG [task-management-svc-akka.actor.default-dispatcher-5] akka.persistence.typed.internal.EventSourcedBehaviorImpl.debug2$extension:114 -Received Journal response: WriteMessageSuccess(PersistentRepr(DeveloperTaskActor|devFFF,1,b05adb37-255b-4748-a90b-c07043cf454e,0,None),1) after: 72995900 nanos
2023-02-28 09:21:42.101 DEBUG [task-management-svc-akka.actor.default-dispatcher-5] akka.persistence.typed.internal.EventSourcedBehaviorImpl.debugN$extension:147 -Handled command [com.pat.task.model.UpdateProgressCommand], resulting effect: [Persist(com.pat.task.model.TaskCompletedEvent)], side effects: [1]
2023-02-28 09:21:42.113 DEBUG [task-management-svc-akka.actor.default-dispatcher-5] akka.persistence.typed.internal.EventSourcedBehaviorImpl.debug2$extension:114 -Received Journal response: WriteMessagesSuccessful after: 11292300 nanos
2023-02-28 09:21:42.114 DEBUG [task-management-svc-akka.actor.default-dispatcher-5] akka.persistence.typed.internal.EventSourcedBehaviorImpl.debug2$extension:114 -Received Journal response: WriteMessageSuccess(PersistentRepr(DeveloperTaskActor|devFFF,2,b05adb37-255b-4748-a90b-c07043cf454e,0,None),1) after: 11643000 nanos
2023-02-28 09:21:46.171 DEBUG [task-management-svc-akka.actor.default-dispatcher-3] akka.persistence.typed.internal.EventSourcedBehaviorImpl.debugN$extension:147 -Handled command [com.pat.task.model.ShowProgressCommand], resulting effect: [PersistNothing], side effects: [0]
2023-02-28 09:21:51.440 DEBUG [task-management-svc-akka.actor.default-dispatcher-5] akka.persistence.typed.internal.EventSourcedBehaviorImpl.becomeReplaying:74 -Initializing snapshot recovery: Recovery(SnapshotSelectionCriteria(9223372036854775807,9223372036854775807,0,0),9223372036854775807,9223372036854775807)
2023-02-28 09:21:51.441 DEBUG [task-management-svc-akka.actor.default-dispatcher-28] akka.persistence.typed.internal.EventSourcedBehaviorImpl.debugN$extension:147 -Handled command [com.pat.task.model.Send2TestCommand], resulting effect: [Persist(com.pat.task.model.Sent2TestEvent)], side effects: [1]
2023-02-28 09:21:51.442 DEBUG [task-management-svc-akka.actor.default-dispatcher-28] akka.persistence.typed.internal.EventSourcedBehaviorImpl.debugN$extension:147 -Snapshot recovered from 0 Map() VersionVector()
2023-02-28 09:21:51.442 DEBUG [task-management-svc-akka.actor.default-dispatcher-28] akka.persistence.typed.internal.EventSourcedBehaviorImpl.debug2$extension:114 -Replaying events: from: 1, to: 9223372036854775807
2023-02-28 09:21:51.449 DEBUG [task-management-svc-akka.actor.default-dispatcher-28] akka.persistence.typed.internal.EventSourcedBehaviorImpl.debug2$extension:114 -Received Journal response: WriteMessagesSuccessful after: 7676000 nanos
2023-02-28 09:21:51.449 DEBUG [task-management-svc-akka.actor.default-dispatcher-3] akka.persistence.typed.internal.EventSourcedBehaviorImpl.onJournalResponse:186 -Recovery successful, recovered until sequenceNr: [0]
2023-02-28 09:21:51.449 DEBUG [task-management-svc-akka.actor.default-dispatcher-28] akka.persistence.typed.internal.EventSourcedBehaviorImpl.debug2$extension:114 -Received Journal response: WriteMessageSuccess(PersistentRepr(DeveloperTaskActor|devFFF,3,b05adb37-255b-4748-a90b-c07043cf454e,0,None),1) after: 7920100 nanos
2023-02-28 09:21:51.449 DEBUG [task-management-svc-akka.actor.default-dispatcher-3] akka.persistence.typed.internal.EventSourcedBehaviorImpl.tryReturnRecoveryPermit:149 -Returning recovery permit, reason: replay completed successfully
2023-02-28 09:21:51.449 DEBUG [task-management-svc-akka.actor.default-dispatcher-3] akka.persistence.typed.internal.EventSourcedBehaviorImpl.debug2$extension:114 -Recovery for persistenceId [PersistenceId(TesterTaskActor|testerB)] took 7.070 ms
2023-02-28 09:21:51.451 DEBUG [task-management-svc-akka.actor.default-dispatcher-3] akka.persistence.typed.internal.EventSourcedBehaviorImpl.debugN$extension:147 -Handled command [com.pat.task.model.ReceiveFromDevCommand], resulting effect: [Persist(com.pat.task.model.ReceiveFromDevEvent)], side effects: [1]
2023-02-28 09:21:51.459 DEBUG [task-management-svc-akka.actor.default-dispatcher-18] akka.persistence.typed.internal.EventSourcedBehaviorImpl.debug2$extension:114 -Received Journal response: WriteMessagesSuccessful after: 7323600 nanos
2023-02-28 09:21:51.459 DEBUG [task-management-svc-akka.actor.default-dispatcher-18] akka.persistence.typed.internal.EventSourcedBehaviorImpl.debug2$extension:114 -Received Journal response: WriteMessageSuccess(PersistentRepr(TesterTaskActor|testerB,1,4864f6d2-153e-4914-b9d2-6e3179b50686,0,None),2) after: 7654800 nanos
2023-02-28 09:21:53.449 ERROR [task-management-svc-akka.actor.default-dispatcher-18] akka.actor.ActorSystemImpl.$anonfun$applyOrElse$1:79 -Error during processing of request: 'Ask timed out on [Actor[akka://task-management-svc/user/testerTaskActor/DeveloperTaskActor-devFFF#-1034522986]] after [2000 ms]. Message of type [com.pat.task.model.Send2TestCommand]. A typical reason for `AskTimeoutException` is that the recipient actor didn't send a reply.'. Completing with 500 Internal Server Error response. To change default exception handling behavior, provide a custom ExceptionHandler.
java.util.concurrent.TimeoutException: Ask timed out on [Actor[akka://task-management-svc/user/testerTaskActor/DeveloperTaskActor-devFFF#-1034522986]] after [2000 ms]. Message of type [com.pat.task.model.Send2TestCommand]. A typical reason for `AskTimeoutException` is that the recipient actor didn't send a reply.
	at akka.actor.typed.scaladsl.AskPattern$.$anonfun$onTimeout$1(AskPattern.scala:131)
	at akka.pattern.PromiseActorRef$.$anonfun$apply$1(AskSupport.scala:730)
	at akka.actor.Scheduler$$anon$7.run(Scheduler.scala:479)
	at scala.concurrent.ExecutionContext$parasitic$.execute(ExecutionContext.scala:222)
	at akka.actor.LightArrayRevolverScheduler$TaskHolder.executeTask(LightArrayRevolverScheduler.scala:365)
	at akka.actor.LightArrayRevolverScheduler$$anon$3.executeBucket$1(LightArrayRevolverScheduler.scala:314)
	at akka.actor.LightArrayRevolverScheduler$$anon$3.nextTick(LightArrayRevolverScheduler.scala:318)
	at akka.actor.LightArrayRevolverScheduler$$anon$3.run(LightArrayRevolverScheduler.scala:270)
	at java.base/java.lang.Thread.run(Thread.java:829)
2023-02-28 09:22:00.481 DEBUG [slick.db housekeeper] com.zaxxer.hikari.pool.HikariPool.logPoolState:411 -slick.db - Before cleanup stats (total=2, active=1, idle=1, waiting=0)
2023-02-28 09:22:00.481 DEBUG [slick.db housekeeper] com.zaxxer.hikari.pool.HikariPool.logPoolState:411 -slick.db - After cleanup  stats (total=2, active=1, idle=1, waiting=0)
2023-02-28 09:22:30.489 DEBUG [slick.db housekeeper] com.zaxxer.hikari.pool.HikariPool.logPoolState:411 -slick.db - Before cleanup stats (total=2, active=1, idle=1, waiting=0)
2023-02-28 09:22:30.490 DEBUG [slick.db housekeeper] com.zaxxer.hikari.pool.HikariPool.logPoolState:411 -slick.db - After cleanup  stats (total=2, active=1, idle=1, waiting=0)
2023-02-28 09:23:00.493 DEBUG [slick.db housekeeper] com.zaxxer.hikari.pool.HikariPool.logPoolState:411 -slick.db - Before cleanup stats (total=2, active=1, idle=1, waiting=0)
2023-02-28 09:23:00.493 DEBUG [slick.db housekeeper] com.zaxxer.hikari.pool.HikariPool.logPoolState:411 -slick.db - After cleanup  stats (total=2, active=1, idle=1, waiting=0)
2023-02-28 09:23:30.502 DEBUG [slick.db housekeeper] com.zaxxer.hikari.pool.HikariPool.logPoolState:411 -slick.db - Before cleanup stats (total=2, active=1, idle=1, waiting=0)
2023-02-28 09:23:30.502 DEBUG [slick.db housekeeper] com.zaxxer.hikari.pool.HikariPool.logPoolState:411 -slick.db - After cleanup  stats (total=2, active=1, idle=1, waiting=0)
2023-02-28 09:24:00.505 DEBUG [slick.db housekeeper] com.zaxxer.hikari.pool.HikariPool.logPoolState:411 -slick.db - Before cleanup stats (total=2, active=1, idle=1, waiting=0)
2023-02-28 09:24:00.506 DEBUG [slick.db housekeeper] com.zaxxer.hikari.pool.HikariPool.logPoolState:411 -slick.db - After cleanup  stats (total=2, active=1, idle=1, waiting=0)
2023-02-28 09:24:10.669 INFO  [task-management-svc-akka.actor.default-dispatcher-37] akka.actor.CoordinatedShutdown.$anonfun$applyOrElse$3:98 -Running CoordinatedShutdown with reason [JvmExitReason]
2023-02-28 09:24:10.679 INFO  [task-management-svc-akka.actor.default-dispatcher-28] akka.cluster.Cluster.$anonfun$applyOrElse$3:98 -Cluster Node [akka://task-management-svc@localhost:2551] - Marked address [akka://task-management-svc@localhost:2551] as [Leaving]
2023-02-28 09:24:10.924 INFO  [task-management-svc-akka.actor.default-dispatcher-28] akka.cluster.Cluster.$anonfun$applyOrElse$3:98 -Cluster Node [akka://task-management-svc@localhost:2551] - Leader is moving node [akka://task-management-svc@localhost:2551] to [Exiting]
2023-02-28 09:24:10.926 INFO  [task-management-svc-akka.actor.default-dispatcher-28] akka.cluster.Cluster.$anonfun$applyOrElse$3:98 -Cluster Node [akka://task-management-svc@localhost:2551] - Exiting completed
2023-02-28 09:24:10.927 INFO  [task-management-svc-akka.actor.default-dispatcher-28] akka.cluster.Cluster.$anonfun$applyOrElse$3:98 -Cluster Node [akka://task-management-svc@localhost:2551] - Shutting down...
2023-02-28 09:24:10.928 INFO  [task-management-svc-akka.actor.default-dispatcher-28] akka.cluster.Cluster.$anonfun$applyOrElse$3:98 -Cluster Node [akka://task-management-svc@localhost:2551] - Successfully shut down
2023-02-28 09:24:10.929 DEBUG [task-management-svc-akka.actor.internal-dispatcher-17] a.c.typed.internal.receptionist.ClusterReceptionist.onInternalCommand$1:508 -ClusterReceptionist [akka://task-management-svc@localhost:2551] - terminated/removed
2023-02-28 09:24:10.933 INFO  [task-management-svc-akka.actor.default-dispatcher-5] akka.remote.RemoteActorRefProvider$RemotingTerminator.$anonfun$applyOrElse$3:98 -Shutting down remote daemon.
2023-02-28 09:24:10.934 INFO  [task-management-svc-akka.actor.default-dispatcher-5] akka.remote.RemoteActorRefProvider$RemotingTerminator.$anonfun$applyOrElse$3:98 -Remote daemon shut down; proceeding with flushing remote transports.
2023-02-28 09:24:10.949 INFO  [task-management-svc-akka.actor.default-dispatcher-5] akka.remote.RemoteActorRefProvider$RemotingTerminator.$anonfun$applyOrElse$3:98 -Remoting shut down.
2023-02-28 09:24:15.741 INFO  [task-management-svc-akka.actor.default-dispatcher-3] akka.event.slf4j.Slf4jLogger.invoke0:-2 -Slf4jLogger started
2023-02-28 09:24:16.041 INFO  [task-management-svc-akka.actor.default-dispatcher-3] akka.remote.artery.ArteryTransport.$anonfun$applyOrElse$3:98 -Remoting started with transport [Artery tcp]; listening on address [akka://task-management-svc@localhost:2551] with UID [-8725293437135002875]
2023-02-28 09:24:16.065 INFO  [task-management-svc-akka.actor.default-dispatcher-3] akka.cluster.Cluster.$anonfun$applyOrElse$3:98 -Cluster Node [akka://task-management-svc@localhost:2551] - Starting up, Akka version [2.7.0] ...
2023-02-28 09:24:16.235 INFO  [task-management-svc-akka.actor.default-dispatcher-3] akka.cluster.Cluster.$anonfun$applyOrElse$3:98 -Cluster Node [akka://task-management-svc@localhost:2551] - Registered cluster JMX MBean [akka:type=Cluster]
2023-02-28 09:24:16.235 INFO  [task-management-svc-akka.actor.default-dispatcher-3] akka.cluster.Cluster.$anonfun$applyOrElse$3:98 -Cluster Node [akka://task-management-svc@localhost:2551] - Started up successfully
2023-02-28 09:24:16.260 INFO  [task-management-svc-akka.actor.default-dispatcher-3] akka.cluster.Cluster.$anonfun$applyOrElse$3:98 -Cluster Node [akka://task-management-svc@localhost:2551] - No downing-provider-class configured, manual cluster downing required, see https://doc.akka.io/docs/akka/current/typed/cluster.html#downing
2023-02-28 09:24:16.989 WARN  [task-management-svc-akka.actor.default-dispatcher-18] akka.stream.Materializer.$anonfun$applyOrElse$2:92 -[outbound connection to [akka://task-management-svc@localhost:2552], message stream] Upstream failed, cause: StreamTcpException: Tcp command [Connect(localhost:2552,None,List(),Some(5000 milliseconds),true)] failed because of java.net.ConnectException: Connection refused: no further information
2023-02-28 09:24:16.989 WARN  [task-management-svc-akka.actor.default-dispatcher-18] akka.stream.Materializer.$anonfun$applyOrElse$2:92 -[outbound connection to [akka://task-management-svc@localhost:2552], control stream] Upstream failed, cause: StreamTcpException: Tcp command [Connect(localhost:2552,None,List(),Some(5000 milliseconds),true)] failed because of java.net.ConnectException: Connection refused: no further information
2023-02-28 09:24:17.029 DEBUG [task-management-svc-akka.actor.default-dispatcher-3] com.zaxxer.hikari.HikariConfig.setDriverClassName:480 -Driver class com.mysql.cj.jdbc.Driver found in Thread context class loader jdk.internal.loader.ClassLoaders$AppClassLoader@71bc1ae4
2023-02-28 09:24:17.042 DEBUG [task-management-svc-akka.actor.default-dispatcher-3] com.zaxxer.hikari.HikariConfig.logConfiguration:1020 -slick.db - configuration:
2023-02-28 09:24:17.050 DEBUG [task-management-svc-akka.actor.default-dispatcher-3] com.zaxxer.hikari.HikariConfig.logConfiguration:1052 -allowPoolSuspension.............false
2023-02-28 09:24:17.050 DEBUG [task-management-svc-akka.actor.default-dispatcher-3] com.zaxxer.hikari.HikariConfig.logConfiguration:1052 -autoCommit......................true
2023-02-28 09:24:17.050 DEBUG [task-management-svc-akka.actor.default-dispatcher-3] com.zaxxer.hikari.HikariConfig.logConfiguration:1052 -catalog.........................none
2023-02-28 09:24:17.050 DEBUG [task-management-svc-akka.actor.default-dispatcher-3] com.zaxxer.hikari.HikariConfig.logConfiguration:1052 -connectionInitSql...............none
2023-02-28 09:24:17.051 DEBUG [task-management-svc-akka.actor.default-dispatcher-3] com.zaxxer.hikari.HikariConfig.logConfiguration:1052 -connectionTestQuery.............none
2023-02-28 09:24:17.051 DEBUG [task-management-svc-akka.actor.default-dispatcher-3] com.zaxxer.hikari.HikariConfig.logConfiguration:1052 -connectionTimeout...............30000
2023-02-28 09:24:17.051 DEBUG [task-management-svc-akka.actor.default-dispatcher-3] com.zaxxer.hikari.HikariConfig.logConfiguration:1052 -dataSource......................none
2023-02-28 09:24:17.051 DEBUG [task-management-svc-akka.actor.default-dispatcher-3] com.zaxxer.hikari.HikariConfig.logConfiguration:1052 -dataSourceClassName.............none
2023-02-28 09:24:17.051 DEBUG [task-management-svc-akka.actor.default-dispatcher-3] com.zaxxer.hikari.HikariConfig.logConfiguration:1052 -dataSourceJNDI..................none
2023-02-28 09:24:17.051 DEBUG [task-management-svc-akka.actor.default-dispatcher-3] com.zaxxer.hikari.HikariConfig.logConfiguration:1052 -dataSourceProperties............{password=<masked>}
2023-02-28 09:24:17.051 DEBUG [task-management-svc-akka.actor.default-dispatcher-3] com.zaxxer.hikari.HikariConfig.logConfiguration:1052 -driverClassName................."com.mysql.cj.jdbc.Driver"
2023-02-28 09:24:17.051 DEBUG [task-management-svc-akka.actor.default-dispatcher-3] com.zaxxer.hikari.HikariConfig.logConfiguration:1052 -healthCheckProperties...........{}
2023-02-28 09:24:17.051 DEBUG [task-management-svc-akka.actor.default-dispatcher-3] com.zaxxer.hikari.HikariConfig.logConfiguration:1052 -healthCheckRegistry.............none
2023-02-28 09:24:17.051 DEBUG [task-management-svc-akka.actor.default-dispatcher-3] com.zaxxer.hikari.HikariConfig.logConfiguration:1052 -idleTimeout.....................600000
2023-02-28 09:24:17.051 DEBUG [task-management-svc-akka.actor.default-dispatcher-3] com.zaxxer.hikari.HikariConfig.logConfiguration:1052 -initializationFailTimeout.......-1
2023-02-28 09:24:17.052 DEBUG [task-management-svc-akka.actor.default-dispatcher-3] com.zaxxer.hikari.HikariConfig.logConfiguration:1052 -isolateInternalQueries..........false
2023-02-28 09:24:17.052 DEBUG [task-management-svc-akka.actor.default-dispatcher-3] com.zaxxer.hikari.HikariConfig.logConfiguration:1052 -jdbcUrl.........................jdbc:mysql://192.168.17.130:3306/persistdb
2023-02-28 09:24:17.052 DEBUG [task-management-svc-akka.actor.default-dispatcher-3] com.zaxxer.hikari.HikariConfig.logConfiguration:1052 -leakDetectionThreshold..........0
2023-02-28 09:24:17.052 DEBUG [task-management-svc-akka.actor.default-dispatcher-3] com.zaxxer.hikari.HikariConfig.logConfiguration:1052 -maxLifetime.....................1800000
2023-02-28 09:24:17.052 DEBUG [task-management-svc-akka.actor.default-dispatcher-3] com.zaxxer.hikari.HikariConfig.logConfiguration:1052 -maximumPoolSize.................5
2023-02-28 09:24:17.053 DEBUG [task-management-svc-akka.actor.default-dispatcher-3] com.zaxxer.hikari.HikariConfig.logConfiguration:1052 -metricRegistry..................none
2023-02-28 09:24:17.053 DEBUG [task-management-svc-akka.actor.default-dispatcher-3] com.zaxxer.hikari.HikariConfig.logConfiguration:1052 -metricsTrackerFactory...........none
2023-02-28 09:24:17.053 DEBUG [task-management-svc-akka.actor.default-dispatcher-3] com.zaxxer.hikari.HikariConfig.logConfiguration:1052 -minimumIdle.....................1
2023-02-28 09:24:17.053 DEBUG [task-management-svc-akka.actor.default-dispatcher-3] com.zaxxer.hikari.HikariConfig.logConfiguration:1052 -password........................<masked>
2023-02-28 09:24:17.053 DEBUG [task-management-svc-akka.actor.default-dispatcher-3] com.zaxxer.hikari.HikariConfig.logConfiguration:1052 -poolName........................"slick.db"
2023-02-28 09:24:17.053 DEBUG [task-management-svc-akka.actor.default-dispatcher-3] com.zaxxer.hikari.HikariConfig.logConfiguration:1052 -readOnly........................false
2023-02-28 09:24:17.053 DEBUG [task-management-svc-akka.actor.default-dispatcher-3] com.zaxxer.hikari.HikariConfig.logConfiguration:1052 -registerMbeans..................false
2023-02-28 09:24:17.053 DEBUG [task-management-svc-akka.actor.default-dispatcher-3] com.zaxxer.hikari.HikariConfig.logConfiguration:1052 -scheduledExecutor...............none
2023-02-28 09:24:17.054 DEBUG [task-management-svc-akka.actor.default-dispatcher-3] com.zaxxer.hikari.HikariConfig.logConfiguration:1052 -schema..........................none
2023-02-28 09:24:17.054 DEBUG [task-management-svc-akka.actor.default-dispatcher-3] com.zaxxer.hikari.HikariConfig.logConfiguration:1052 -threadFactory...................internal
2023-02-28 09:24:17.054 DEBUG [task-management-svc-akka.actor.default-dispatcher-3] com.zaxxer.hikari.HikariConfig.logConfiguration:1052 -transactionIsolation............default
2023-02-28 09:24:17.054 DEBUG [task-management-svc-akka.actor.default-dispatcher-3] com.zaxxer.hikari.HikariConfig.logConfiguration:1052 -username........................"root"
2023-02-28 09:24:17.054 DEBUG [task-management-svc-akka.actor.default-dispatcher-3] com.zaxxer.hikari.HikariConfig.logConfiguration:1052 -validationTimeout...............5000
2023-02-28 09:24:17.055 INFO  [task-management-svc-akka.actor.default-dispatcher-3] com.zaxxer.hikari.HikariDataSource.<init>:80 -slick.db - Starting...
2023-02-28 09:24:17.081 INFO  [task-management-svc-akka.actor.default-dispatcher-3] com.zaxxer.hikari.HikariDataSource.<init>:82 -slick.db - Start completed.
2023-02-28 09:24:17.196 DEBUG [slick.db housekeeper] com.zaxxer.hikari.pool.HikariPool.logPoolState:411 -slick.db - Before cleanup stats (total=0, active=0, idle=0, waiting=1)
2023-02-28 09:24:17.197 DEBUG [slick.db housekeeper] com.zaxxer.hikari.pool.HikariPool.logPoolState:411 -slick.db - After cleanup  stats (total=0, active=0, idle=0, waiting=1)
2023-02-28 09:24:17.424 DEBUG [slick.db connection adder] com.zaxxer.hikari.pool.HikariPool.call:709 -slick.db - Added connection com.mysql.cj.jdbc.ConnectionImpl@370f9e18
2023-02-28 09:24:17.445 DEBUG [slick.db connection adder] com.zaxxer.hikari.pool.HikariPool.call:709 -slick.db - Added connection com.mysql.cj.jdbc.ConnectionImpl@46dd5396
2023-02-28 09:24:17.445 DEBUG [slick.db connection adder] com.zaxxer.hikari.pool.HikariPool.logPoolState:411 -slick.db - After adding stats (total=2, active=1, idle=1, waiting=0)
2023-02-28 09:24:17.965 INFO  [task-management-svc-akka.actor.default-dispatcher-18] akka.actor.typed.ActorSystem.$anonfun$start$2:22 -WebServer started at http://127.0.0.1:8421
2023-02-28 09:24:17.983 INFO  [task-management-svc-akka.actor.default-dispatcher-18] akka.management.internal.HealthChecksImpl.$anonfun$applyOrElse$3:98 -Loading readiness checks [(cluster-membership,akka.management.cluster.scaladsl.ClusterMembershipCheck), (sharding,akka.cluster.sharding.ClusterShardingHealthCheck)]
2023-02-28 09:24:17.983 INFO  [task-management-svc-akka.actor.default-dispatcher-18] akka.management.internal.HealthChecksImpl.$anonfun$applyOrElse$3:98 -Loading liveness checks []
2023-02-28 09:24:18.001 INFO  [task-management-svc-akka.actor.default-dispatcher-28] akka.management.scaladsl.AkkaManagement.$anonfun$applyOrElse$3:98 -Binding Akka Management (HTTP) endpoint to: localhost:8551
2023-02-28 09:24:18.003 INFO  [task-management-svc-akka.actor.default-dispatcher-28] akka.management.scaladsl.AkkaManagement.$anonfun$applyOrElse$3:98 -Including HTTP management routes for ClusterHttpManagementRouteProvider
2023-02-28 09:24:18.055 INFO  [task-management-svc-akka.actor.default-dispatcher-28] akka.management.scaladsl.AkkaManagement.$anonfun$applyOrElse$3:98 -Including HTTP management routes for ClusterBootstrap
2023-02-28 09:24:18.057 INFO  [task-management-svc-akka.actor.default-dispatcher-28] akka.management.cluster.bootstrap.ClusterBootstrap.$anonfun$applyOrElse$3:98 -Using self contact point address: http://localhost:8551
2023-02-28 09:24:18.068 INFO  [task-management-svc-akka.actor.default-dispatcher-28] akka.management.scaladsl.AkkaManagement.$anonfun$applyOrElse$3:98 -Including HTTP management routes for HealthCheckRoutes
